User,Film,Rating,idUser,idFilm,rRating
RottenTomatoes Tomato meter,All Day and a Night,2.7,31,447,2.7
RottenTomatoes Tomato meter,6 Underground,1.8,31,450,1.8
RottenTomatoes Tomato meter,Marriage Story,4.7,31,451,4.7
RottenTomatoes Tomato meter,The Island,5.0,31,454,5.0
RottenTomatoes Tomato meter,Master Z: The Ip Man Legacy,4.45,31,455,4.45
RottenTomatoes Tomato meter,After,0.9,31,456,0.9
RottenTomatoes Tomato meter,In the Tall Grass,1.8,31,459,1.8
RottenTomatoes Tomato meter,Under the Eiffel Tower,2.05,31,460,2.05
RottenTomatoes Tomato meter,Tall Girl,1.9,31,461,1.9
RottenTomatoes Tomato meter,Evelyn,5.0,31,462,5.0
RottenTomatoes Tomato meter,Article 15,4.5,31,463,4.5
RottenTomatoes Tomato meter,PATRICK (2019),4.35,31,467,4.35
RottenTomatoes Tomato meter,Wine Country,3.3,31,468,3.3
RottenTomatoes Tomato meter,The Last Summer,1.45,31,469,1.45
RottenTomatoes Tomato meter,Someone Great,4.15,31,471,4.15
RottenTomatoes Tomato meter,The Perfect Date,3.35,31,473,3.35
RottenTomatoes Tomato meter,Mercy Black,2.25,31,476,2.25
RottenTomatoes Tomato meter,Triple Frontier,3.5,31,478,3.5
RottenTomatoes Tomato meter,The Dirt,1.8,31,479,1.8
RottenTomatoes Tomato meter,The Sky Is Pink,3.55,31,480,3.55
RottenTomatoes Tomato meter,It Comes at Night,4.35,31,481,4.35
RottenTomatoes Tomato meter,Dead Kids,0.85,31,482,0.85
RottenTomatoes Tomato meter,Atlantics,4.8,31,484,4.8
RottenTomatoes Tomato meter,Holiday Rush,2.0,31,485,2.0
RottenTomatoes Tomato meter,The Irishman,4.75,31,486,4.75
RottenTomatoes Tomato meter,HOMECOMING: A film by Beyoncé,4.9,31,487,4.9
RottenTomatoes Tomato meter,Lady J,4.25,31,492,4.25
RottenTomatoes Tomato meter,Nappily Ever After,3.35,31,493,3.35
RottenTomatoes Tomato meter,The Highwaymen,2.9,31,494,2.9
RottenTomatoes Tomato meter,Bayonet,4.0,31,495,4.0
RottenTomatoes Tomato meter,The Silence,1.45,31,497,1.45
RottenTomatoes Tomato meter,Rim of the World,1.35,31,499,1.35
RottenTomatoes Tomato meter,The Perfection,3.55,31,500,3.55
RottenTomatoes Tomato meter,Sextuplets,1.0,31,501,1.0
RottenTomatoes Tomato meter,Girls With Balls,2.35,31,502,2.35
RottenTomatoes Tomato meter,Point Blank,2.0,31,503,2.0
RottenTomatoes Tomato meter,The Man Who Feels No Pain,4.7,31,505,4.7
RottenTomatoes Tomato meter,Thriller,2.0,31,506,2.0
RottenTomatoes Tomato meter,Unicorn Store,3.2,31,507,3.2
RottenTomatoes Tomato meter,Girl,4.2,31,508,4.2
RottenTomatoes Tomato meter,The Body Remembers When the World Broke Open,4.85,31,513,4.85
RottenTomatoes Tomato meter,Shot Caller,3.45,31,514,3.45
RottenTomatoes Tomato meter,Iron Sky: The Coming Race,1.45,31,516,1.45
RottenTomatoes Tomato meter,Earthquake Bird,2.45,31,517,2.45
RottenTomatoes Tomato meter,Burning Cane,4.6,31,518,4.6
RottenTomatoes Tomato meter,Shadow,4.7,31,520,4.7
RottenTomatoes Tomato meter,El Camino: A Breaking Bad Movie,4.55,31,524,4.55
RottenTomatoes Tomato meter,The Last Airbender,0.25,31,526,0.25
RottenTomatoes Tomato meter,The Runaways,3.45,31,527,3.45
RottenTomatoes Tomato meter,Hugo,4.65,31,528,4.65
RottenTomatoes Tomato meter,Ordinary World,2.35,31,529,2.35
RottenTomatoes Tomato meter,The Bling Ring,3.0,31,530,3.0
RottenTomatoes Tomato meter,The Danish Girl,3.3,31,531,3.3
RottenTomatoes Tomato meter,Sinister 2,0.75,31,532,0.75
RottenTomatoes Tomato meter,Olympus Has Fallen,2.5,31,533,2.5
RottenTomatoes Tomato meter,Selfless,0.95,31,534,0.95
RottenTomatoes Tomato meter,Black Sea,4.0,31,536,4.0
RottenTomatoes Tomato meter,The Theory of Everything,4.0,31,540,4.0
RottenTomatoes Tomato meter,Kill the Messenger,3.85,31,541,3.85
RottenTomatoes Tomato meter,Camp X-Ray,3.75,31,542,3.75
RottenTomatoes Tomato meter,Cats & Dogs: The Revenge of Kitty Galore,0.65,31,543,0.65
RottenTomatoes Tomato meter,Chernobyl Diaries,0.95,31,544,0.95
RottenTomatoes Tomato meter,Clash of the Titans,1.35,31,545,1.35
RottenTomatoes Tomato meter,Cloud Atlas,3.3,31,546,3.3
RottenTomatoes Tomato meter,Clouds of Sils Maria,4.55,31,547,4.55
RottenTomatoes Tomato meter,Dallas Buyers Club,4.6,31,548,4.6
RottenTomatoes Tomato meter,Death at a Funeral,2.15,31,549,2.15
RottenTomatoes Tomato meter,Dinner for Schmucks,2.1,31,550,2.1
RottenTomatoes Tomato meter,Dolphin Tale 2,3.3,31,551,3.3
RottenTomatoes Tomato meter,Don't Be Afraid of the Dark,3.0,31,552,3.0
RottenTomatoes Tomato meter,Don't Knock Twice,1.15,31,553,1.15
RottenTomatoes Tomato meter,Earth to Echo,2.5,31,554,2.5
RottenTomatoes Tomato meter,Silent Hill: Revelation,0.5,31,555,0.5
RottenTomatoes Tomato meter,Soul Surfer,2.3,31,556,2.3
RottenTomatoes Tomato meter,Sour Grapes,4.8,31,557,4.8
RottenTomatoes Tomato meter,Swiss Army Man,3.6,31,562,3.6
RottenTomatoes Tomato meter,The Adventures of Tintin,3.7,31,563,3.7
RottenTomatoes Tomato meter,The Age of Shadows,5.0,31,564,5.0
RottenTomatoes Tomato meter,The Autopsy of Jane Doe,4.3,31,565,4.3
RottenTomatoes Tomato meter,The Book of Eli,2.35,31,566,2.35
RottenTomatoes Tomato meter,The Bounty Hunter,0.6,31,567,0.6
RottenTomatoes Tomato meter,The Captive,1.45,31,568,1.45
RottenTomatoes Tomato meter,The Company Men,3.35,31,569,3.35
RottenTomatoes Tomato meter,The Croods,3.6,31,570,3.6
RottenTomatoes Tomato meter,The Devil Inside,0.25,31,571,0.25
RottenTomatoes Tomato meter,The Exception,3.7,31,572,3.7
RottenTomatoes Tomato meter,The Frozen Ground,3.05,31,574,3.05
RottenTomatoes Tomato meter,The Iron Lady,2.6,31,575,2.6
RottenTomatoes Tomato meter,Grown Ups,0.55,31,576,0.55
RottenTomatoes Tomato meter,Chappie,1.6,31,577,1.6
RottenTomatoes Tomato meter,Extraction,0.3,31,578,0.3
RottenTomatoes Tomato meter,Green Lantern,1.3,31,579,1.3
RottenTomatoes Tomato meter,The Interview,2.55,31,580,2.55
RottenTomatoes Tomato meter,The November Man,1.8,31,581,1.8
RottenTomatoes Tomato meter,Walk of Shame,0.75,31,582,0.75
RottenTomatoes Tomato meter,Inception,4.35,31,583,4.35
RottenTomatoes Tomato meter,Django Unchained,4.3,31,584,4.3
RottenTomatoes Tomato meter,The Twilight Saga: Breaking Dawn: Part 1,1.25,31,586,1.25
RottenTomatoes Tomato meter,The Twilight Saga: Breaking Dawn: Part 2,2.45,31,587,2.45
RottenTomatoes Tomato meter,The Twilight Saga: Eclipse,2.4,31,588,2.4
RottenTomatoes Tomato meter,Brick Mansions,1.3,31,589,1.3
RottenTomatoes Tomato meter,Snowpiercer,4.7,31,590,4.7
RottenTomatoes Tomato meter,Kung Fu Panda 2,4.0,31,591,4.0
RottenTomatoes Tomato meter,Underworld: Awakening,1.3,31,592,1.3
RottenTomatoes Tomato meter,A Haunted House 2,0.4,31,593,0.4
RottenTomatoes Tomato meter,Spy Kids: All the Time in the World,1.15,31,594,1.15
RottenTomatoes Tomato meter,Sabotage,1.1,31,595,1.1
RottenTomatoes Tomato meter,Due Date,1.95,31,596,1.95
RottenTomatoes Tomato meter,Green Zone,2.65,31,597,2.65
RottenTomatoes Tomato meter,Madagascar 3: Europe's Most Wanted,3.9,31,598,3.9
RottenTomatoes Tomato meter,The Darkest Hour,0.6,31,599,0.6
RottenTomatoes Tomato meter,The Whole Truth,1.7,31,600,1.7
RottenTomatoes Tomato meter,Crimson Peak,3.6,31,601,3.6
RottenTomatoes Tomato meter,Insidious,3.3,31,602,3.3
RottenTomatoes Tomato meter,The BFG,3.7,31,603,3.7
RottenTomatoes Tomato meter,The Conjuring,4.3,31,605,4.3
RottenTomatoes Tomato meter,The Conjuring 2,4.0,31,606,4.0
RottenTomatoes Tomato meter,War Dogs,3.05,31,607,3.05
RottenTomatoes Tomato meter,Shutter Island,3.4,31,608,3.4
RottenTomatoes Tomato meter,The Next Three Days,2.5,31,609,2.5
RottenTomatoes Tomato meter,Penguins of Madagascar: The Movie,3.7,31,610,3.7
RottenTomatoes Tomato meter,Triple 9,2.7,31,612,2.7
RottenTomatoes Tomato meter,3 Days to Kill,1.4,31,613,1.4
RottenTomatoes Tomato meter,Cloudy with a Chance of Meatballs 2,3.55,31,614,3.55
RottenTomatoes Tomato meter,Snowden,3.05,31,615,3.05
RottenTomatoes Tomato meter,ParaNorman,4.45,31,616,4.45
RottenTomatoes Tomato meter,Batman: The Killing Joke,1.85,31,617,1.85
RottenTomatoes Tomato meter,Real Steel,3.0,31,618,3.0
RottenTomatoes Tomato meter,The Smurfs 2,0.7,31,619,0.7
RottenTomatoes Tomato meter,How to Train Your Dragon 2,4.55,31,620,4.55
RottenTomatoes Tomato meter,Puss in Boots,4.3,31,621,4.3
RottenTomatoes Tomato meter,The Smurfs,1.05,31,622,1.05
RottenTomatoes Tomato meter,Seventh Son,0.6,31,623,0.6
RottenTomatoes Tomato meter,Mr. Peabody & Sherman,4.05,31,624,4.05
RottenTomatoes Tomato meter,Headshot,3.7,31,625,3.7
RottenTomatoes Tomato meter,Ip Man 3,3.8,31,627,3.8
RottenTomatoes Tomato meter,Ip Man 2,4.85,31,628,4.85
RottenTomatoes Tomato meter,The Short Game,4.2,31,629,4.2
RottenTomatoes Tomato meter,"As Above, So Below",1.3,31,630,1.3
RottenTomatoes Tomato meter,Before the Flood,3.75,31,631,3.75
RottenTomatoes Tomato meter,Jupiter Ascending,1.4,31,633,1.4
RottenTomatoes Tomato meter,The Roommate,0.15,31,634,0.15
RottenTomatoes Tomato meter,The Social Network,4.8,31,635,4.8
RottenTomatoes Tomato meter,The Space Between Us,0.8,31,636,0.8
RottenTomatoes Tomato meter,The Spy Next Door,0.6,31,637,0.6
RottenTomatoes Tomato meter,Train to Busan,4.7,31,638,4.7
RottenTomatoes Tomato meter,Transcendence,0.95,31,639,0.95
RottenTomatoes Tomato meter,Turbo,3.35,31,640,3.35
RottenTomatoes Tomato meter,Tusk,2.3,31,641,2.3
RottenTomatoes Tomato meter,Bright Star,4.15,31,643,4.15
RottenTomatoes Tomato meter,Poseidon,1.65,31,645,1.65
RottenTomatoes Tomato meter,Welcome Home Roscoe Jenkins,1.15,31,646,1.15
RottenTomatoes Tomato meter,Beowulf,3.55,31,647,3.55
RottenTomatoes Tomato meter,Freedomland,1.15,31,648,1.15
RottenTomatoes Tomato meter,Pineapple Express,3.4,31,649,3.4
RottenTomatoes Tomato meter,3 Idiots,5.0,31,650,5.0
RottenTomatoes Tomato meter,Zathura,3.8,31,651,3.8
RottenTomatoes Tomato meter,Monster House,3.75,31,652,3.75
RottenTomatoes Tomato meter,Madagascar: Escape 2 Africa,3.2,31,653,3.2
RottenTomatoes Tomato meter,The Spiderwick Chronicles,4.05,31,654,4.05
RottenTomatoes Tomato meter,A Single Man,4.3,31,655,4.3
RottenTomatoes Tomato meter,The Bucket List,2.05,31,657,2.05
RottenTomatoes Tomato meter,Ip Man,4.3,31,658,4.3
RottenTomatoes Tomato meter,Final Destination 3,2.2,31,659,2.2
RottenTomatoes Tomato meter,Ghost Rider,1.3,31,661,1.3
RottenTomatoes Tomato meter,Planet 51,1.15,31,662,1.15
RottenTomatoes Tomato meter,The Twilight Saga: New Moon,1.45,31,663,1.45
RottenTomatoes Tomato meter,Twilight,2.45,31,664,2.45
RottenTomatoes Tomato meter,Kung Fu Panda,4.35,31,665,4.35
RottenTomatoes Tomato meter,Memoirs of a Geisha,1.75,31,666,1.75
RottenTomatoes Tomato meter,Seven Pounds,1.35,31,667,1.35
RottenTomatoes Tomato meter,Star Trek,4.7,31,668,4.7
RottenTomatoes Tomato meter,The Strangers,2.4,31,669,2.4
RottenTomatoes Tomato meter,Felon,3.15,31,671,3.15
RottenTomatoes Tomato meter,Ninja Assassin,1.3,31,672,1.3
RottenTomatoes Tomato meter,Hachi: A Dog's Tale,3.2,31,673,3.2
RottenTomatoes Tomato meter,Never Back Down,1.15,31,674,1.15
RottenTomatoes Tomato meter,State of Play,4.2,31,675,4.2
RottenTomatoes Tomato meter,The Lovely Bones,1.6,31,676,1.6
RottenTomatoes Tomato meter,Wild Child,2.05,31,677,2.05
RottenTomatoes Tomato meter,The Last Exorcism,3.6,31,678,3.6
RottenTomatoes Tomato meter,The Rebound,2.05,31,679,2.05
RottenTomatoes Tomato meter,The Seven Five,4.15,31,682,4.15
RottenTomatoes Tomato meter,The Signal,3.05,31,683,3.05
RottenTomatoes Tomato meter,The Tiger Hunter,3.95,31,684,3.95
RottenTomatoes Tomato meter,The Unknown Known,4.1,31,685,4.1
RottenTomatoes Tomato meter,Newtown,4.7,31,687,4.7
RottenTomatoes Tomato meter,Night Moves,4.3,31,688,4.3
RottenTomatoes Tomato meter,Reincarnated,1.4,31,690,1.4
RottenTomatoes Tomato meter,The Hollow Point,2.0,31,691,2.0
RottenTomatoes Tomato meter,Taare Zameen Par,4.6,31,694,4.6
RottenTomatoes Tomato meter,Mississippi Grind,4.55,31,695,4.55
RottenTomatoes Tomato meter,Moonlight,4.9,31,696,4.9
RottenTomatoes Tomato meter,National Parks Adventure,5.0,31,697,5.0
RottenTomatoes Tomato meter,17 Again,2.8,31,699,2.8
RottenTomatoes Tomato meter,Here Alone,3.3,31,701,3.3
RottenTomatoes Tomato meter,Honey 2,0.5,31,702,0.5
RottenTomatoes Tomato meter,House of Z,3.0,31,703,3.0
RottenTomatoes Tomato meter,Kill Command,3.75,31,704,3.75
RottenTomatoes Tomato meter,Kill the Irishman,3.1,31,705,3.1
RottenTomatoes Tomato meter,World Trade Center,3.3,31,708,3.3
RottenTomatoes Tomato meter,Into the Wild,4.15,31,709,4.15
RottenTomatoes Tomato meter,Safe House,2.65,31,710,2.65
RottenTomatoes Tomato meter,Life as We Know It,1.45,31,711,1.45
RottenTomatoes Tomato meter,Big Stone Gap,1.65,31,713,1.65
RottenTomatoes Tomato meter,A Kind of Murder,1.65,31,714,1.65
RottenTomatoes Tomato meter,Life of Crime,3.4,31,715,3.4
RottenTomatoes Tomato meter,The Founder,4.0,31,716,4.0
RottenTomatoes Tomato meter,Young Adult,4.0,31,717,4.0
RottenTomatoes Tomato meter,Captain Fantastic,4.15,31,718,4.15
RottenTomatoes Tomato meter,Our Idiot Brother,3.5,31,719,3.5
RottenTomatoes Tomato meter,The Fundamentals of Caring,3.85,31,720,3.85
RottenTomatoes Tomato meter,Blue Valentine,4.3,31,721,4.3
RottenTomatoes Tomato meter,Barely Lethal,1.3,31,722,1.3
RottenTomatoes Tomato meter,Anesthesia,1.25,31,724,1.25
RottenTomatoes Tomato meter,Special Correspondents,0.8,31,725,0.8
RottenTomatoes Tomato meter,The Meddler,4.25,31,726,4.25
RottenTomatoes Tomato meter,Dead Man Down,2.05,31,727,2.05
RottenTomatoes Tomato meter,Gimme Shelter,1.4,31,728,1.4
RottenTomatoes Tomato meter,Underworld: Rise of the Lycans,1.45,31,731,1.45
RottenTomatoes Tomato meter,The Interpreter,4.3,31,732,4.3
RottenTomatoes Tomato meter,Fun with Dick & Jane,1.45,31,733,1.45
RottenTomatoes Tomato meter,Accepted,1.9,31,734,1.9
RottenTomatoes Tomato meter,Yes Man,2.3,31,735,2.3
RottenTomatoes Tomato meter,Tenacious D in The Pick of Destiny,2.6,31,736,2.6
RottenTomatoes Tomato meter,Middle Men,2.0,31,737,2.0
RottenTomatoes Tomato meter,Letters to Juliet,2.1,31,738,2.1
RottenTomatoes Tomato meter,The Edge of Seventeen,4.7,31,739,4.7
RottenTomatoes Tomato meter,American Ultra,2.2,31,740,2.2
RottenTomatoes Tomato meter,The Squid and the Whale,4.6,31,741,4.6
RottenTomatoes Tomato meter,Bedtime Stories,1.35,31,742,1.35
RottenTomatoes Tomato meter,Bolt,4.45,31,744,4.45
RottenTomatoes Tomato meter,The Brave One,2.2,31,745,2.2
RottenTomatoes Tomato meter,The Break-Up,1.7,31,746,1.7
RottenTomatoes Tomato meter,The Brothers Grimm,1.9,31,747,1.9
RottenTomatoes Tomato meter,Nights in Rodanthe,1.5,31,748,1.5
RottenTomatoes Tomato meter,Nowhere Boy,4.0,31,749,4.0
RottenTomatoes Tomato meter,Becoming Jane,2.9,31,750,2.9
RottenTomatoes Tomato meter,Casino Royale,4.7,31,751,4.7
RottenTomatoes Tomato meter,Charlie and the Chocolate Factory,4.15,31,752,4.15
RottenTomatoes Tomato meter,Chicken Little,1.8,31,753,1.8
RottenTomatoes Tomato meter,Click,1.7,31,754,1.7
RottenTomatoes Tomato meter,Cloverfield,3.9,31,755,3.9
RottenTomatoes Tomato meter,Evan Almighty,1.15,31,756,1.15
RottenTomatoes Tomato meter,Angels & Demons,1.85,31,757,1.85
RottenTomatoes Tomato meter,The Da Vinci Code,1.25,31,758,1.25
RottenTomatoes Tomato meter,Sherlock Holmes,3.45,31,759,3.45
RottenTomatoes Tomato meter,Spider-Man 3,3.15,31,760,3.15
RottenTomatoes Tomato meter,Superbad,4.35,31,761,4.35
RottenTomatoes Tomato meter,Superman Returns,3.7,31,762,3.7
RottenTomatoes Tomato meter,Tarzan 2,1.65,31,763,1.65
RottenTomatoes Tomato meter,Teenage Mutant Ninja Turtles,1.7,31,764,1.7
RottenTomatoes Tomato meter,The Adventures of Sharkboy and Lavagirl,1.0,31,765,1.0
RottenTomatoes Tomato meter,The Amityville Horror,1.15,31,766,1.15
RottenTomatoes Tomato meter,The Final Destination,1.4,31,767,1.4
RottenTomatoes Tomato meter,The Pink Panther,1.05,31,768,1.05
RottenTomatoes Tomato meter,The Princess and the Frog,4.25,31,769,4.25
RottenTomatoes Tomato meter,The Pursuit of Happyness,3.35,31,770,3.35
RottenTomatoes Tomato meter,The Time Traveler's Wife,1.9,31,771,1.9
RottenTomatoes Tomato meter,The Water Horse: Legend of the Deep,3.7,31,772,3.7
RottenTomatoes Tomato meter,V for Vendetta,3.65,31,773,3.65
RottenTomatoes Tomato meter,Zodiac,4.45,31,774,4.45
RottenTomatoes Tomato meter,Zombieland,4.45,31,775,4.45
RottenTomatoes Tomato meter,Hitch,3.45,31,776,3.45
RottenTomatoes Tomato meter,Indiana Jones and the Kingdom of the Crystal Skull,3.9,31,777,3.9
RottenTomatoes Tomato meter,Inkheart,1.95,31,778,1.95
RottenTomatoes Tomato meter,Invictus,3.8,31,779,3.8
RottenTomatoes Tomato meter,Junebug,4.3,31,780,4.3
RottenTomatoes Tomato meter,Ocean's Thirteen,3.5,31,782,3.5
RottenTomatoes Tomato meter,P.S. I Love You,1.25,31,783,1.25
RottenTomatoes Tomato meter,Paranormal Activity,4.15,31,784,4.15
RottenTomatoes Tomato meter,Race to Witch Mountain,2.1,31,785,2.1
RottenTomatoes Tomato meter,Rachel Getting Married,4.2,31,786,4.2
RottenTomatoes Tomato meter,Revolutionary Road,3.35,31,787,3.35
RottenTomatoes Tomato meter,Righteous Kill,0.9,31,788,0.9
RottenTomatoes Tomato meter,Get Smart,2.55,31,789,2.55
RottenTomatoes Tomato meter,Friday the 13th,1.3,31,790,1.3
RottenTomatoes Tomato meter,G-Force,1.1,31,791,1.1
RottenTomatoes Audience Score,Words Bubble Up Like Soda Pop,4.4,32,1,4.4
RottenTomatoes Audience Score,Gunpowder Milkshake,2.35,32,2,2.35
RottenTomatoes Audience Score,Wind River,4.5,32,4,4.5
RottenTomatoes Audience Score,Black Island,1.8,32,6,1.8
RottenTomatoes Audience Score,Beckett,1.6,32,7,1.6
RottenTomatoes Audience Score,The Kissing Booth 3,0.85,32,8,0.85
RottenTomatoes Audience Score,The Swarm,1.45,32,9,1.45
RottenTomatoes Audience Score,Five Feet Apart,3.95,32,10,3.95
RottenTomatoes Audience Score,Fantastic Fungi,4.7,32,12,4.7
RottenTomatoes Audience Score,Blood Red Sky,2.85,32,13,2.85
RottenTomatoes Audience Score,The Last Letter From Your Lover,3.35,32,15,3.35
RottenTomatoes Audience Score,The Book of Henry,3.15,32,16,3.15
RottenTomatoes Audience Score,A Classic Horror Story,1.75,32,18,1.75
RottenTomatoes Audience Score,Midnight Sun,2.75,32,19,2.75
RottenTomatoes Audience Score,Haseen Dillruba,3.7,32,23,3.7
RottenTomatoes Audience Score,The 8th Night,2.1,32,24,2.1
RottenTomatoes Audience Score,Good on Paper,1.85,32,25,1.85
RottenTomatoes Audience Score,Ali & Ratu Ratu Queens,3.35,32,26,3.35
RottenTomatoes Audience Score,To All the Boys: Always and Forever - The Afterparty,2.95,32,27,2.95
RottenTomatoes Audience Score,Wish Dragon,3.95,32,28,3.95
RottenTomatoes Audience Score,Then Came You,2.4,32,29,2.4
RottenTomatoes Audience Score,Ghost Lab,1.6,32,30,1.6
RottenTomatoes Audience Score,Army of the Dead,3.75,32,31,3.75
RottenTomatoes Audience Score,The Woman in the Window,1.65,32,32,1.65
RottenTomatoes Audience Score,Super Me,2.95,32,33,2.95
RottenTomatoes Audience Score,The Mitchells vs The Machines,4.45,32,34,4.45
RottenTomatoes Audience Score,Stowaway,2.3,32,35,2.3
RottenTomatoes Audience Score,Time Trap,3.2,32,36,3.2
RottenTomatoes Audience Score,Ride or Die,3.2,32,37,3.2
RottenTomatoes Audience Score,New Gods: Nezha Reborn,3.85,32,39,3.85
RottenTomatoes Audience Score,Night in Paradise,3.5,32,40,3.5
RottenTomatoes Audience Score,Starship Troopers: Traitor of Mars,1.6,32,42,1.6
RottenTomatoes Audience Score,Pagglait,3.65,32,44,3.65
RottenTomatoes Audience Score,Seaspiracy,4.35,32,45,4.35
RottenTomatoes Audience Score,The Yin Yang Master,3.7,32,46,3.7
RottenTomatoes Audience Score,The Last Mercenary,1.8,32,48,1.8
RottenTomatoes Audience Score,Mobile Suit Gundam Hathaway,3.7,32,53,3.7
RottenTomatoes Audience Score,Silver Skates,4.2,32,54,4.2
RottenTomatoes Audience Score,Into the Beat,1.9,32,56,1.9
RottenTomatoes Audience Score,Two Distant Strangers,3.2,32,57,3.2
RottenTomatoes Audience Score,Thunder Force,1.1,32,58,1.1
RottenTomatoes Audience Score,Coded Bias,2.7,32,59,2.7
RottenTomatoes Audience Score,Concrete Cowboy,3.45,32,60,3.45
RottenTomatoes Audience Score,Secret Magic Control Agency,2.75,32,64,2.75
RottenTomatoes Audience Score,Deadly Illusions,0.6,32,65,0.6
RottenTomatoes Audience Score,Operation Varsity Blues: The College Admissions Scandal,3.7,32,66,3.7
RottenTomatoes Audience Score,Nightbooks,3.0,32,67,3.0
RottenTomatoes Audience Score,Paradise Hills,3.45,32,68,3.45
RottenTomatoes Audience Score,Afterlife of the Party,3.6,32,69,3.6
RottenTomatoes Audience Score,Gurgaon,3.75,32,70,3.75
RottenTomatoes Audience Score,The Vault,2.7,32,73,2.7
RottenTomatoes Audience Score,Death to 2020,3.0,32,76,3.0
RottenTomatoes Audience Score,I Care a Lot,1.7,32,79,1.7
RottenTomatoes Audience Score,If Anything Happens I Love You,4.65,32,80,4.65
RottenTomatoes Audience Score,June & Kopi,3.55,32,81,3.55
RottenTomatoes Audience Score,Ma Rainey's Black Bottom,3.6,32,83,3.6
RottenTomatoes Audience Score,Moxie,3.45,32,85,3.45
RottenTomatoes Audience Score,Outside the Wire,2.75,32,86,2.75
RottenTomatoes Audience Score,Pieces of a Woman,4.2,32,87,4.2
RottenTomatoes Audience Score,Sightless,1.9,32,88,1.9
RottenTomatoes Audience Score,Space Sweepers,3.9,32,89,3.9
RottenTomatoes Audience Score,Tarung Sarung,2.55,32,90,2.55
RottenTomatoes Audience Score,The Call,3.95,32,91,3.95
RottenTomatoes Audience Score,The White Tiger,4.0,32,93,4.0
RottenTomatoes Audience Score,We Can Be Heroes,2.05,32,94,2.05
RottenTomatoes Audience Score,Your Name Engraved Herein,4.55,32,95,4.55
RottenTomatoes Audience Score,The Life Ahead,3.8,32,96,3.8
RottenTomatoes Audience Score,Ludo,3.85,32,97,3.85
RottenTomatoes Audience Score,Mile 22,2.2,32,98,2.2
RottenTomatoes Audience Score,His House,3.7,32,99,3.7
RottenTomatoes Audience Score,Holidate,2.0,32,100,2.0
RottenTomatoes Audience Score,Nobody Sleeps in the Woods Tonight,1.55,32,101,1.55
RottenTomatoes Audience Score,Over the Moon,3.45,32,102,3.45
RottenTomatoes Audience Score,Rebecca,1.9,32,103,1.9
RottenTomatoes Audience Score,The Trial of the Chicago 7,4.5,32,105,4.5
RottenTomatoes Audience Score,Hubie Halloween,2.15,32,107,2.15
RottenTomatoes Audience Score,David Attenborough: A Life on Our Planet,4.85,32,108,4.85
RottenTomatoes Audience Score,The Outpost,4.1,32,110,4.1
RottenTomatoes Audience Score,American Murder: The Family Next Door,3.8,32,111,3.8
RottenTomatoes Audience Score,Enola Holmes,3.5,32,112,3.5
RottenTomatoes Audience Score,The Devil All The Time,3.95,32,114,3.95
RottenTomatoes Audience Score,The Paramedic,1.5,32,115,1.5
RottenTomatoes Audience Score,The Babysitter: Killer Queen,3.0,32,116,3.0
RottenTomatoes Audience Score,Cargo,3.55,32,117,3.55
RottenTomatoes Audience Score,The Social Dilemma,4.15,32,118,4.15
RottenTomatoes Audience Score,#Alive,3.1,32,119,3.1
RottenTomatoes Audience Score,My Octopus Teacher,4.55,32,120,4.55
RottenTomatoes Audience Score,I'm Thinking of Ending Things,2.45,32,121,2.45
RottenTomatoes Audience Score,Children of the Sea,3.05,32,123,3.05
RottenTomatoes Audience Score,Project Power,2.3,32,126,2.3
RottenTomatoes Audience Score,Last Knights,2.3,32,128,2.3
RottenTomatoes Audience Score,Last Night,2.3,32,129,2.3
RottenTomatoes Audience Score,Legion,1.55,32,130,1.55
RottenTomatoes Audience Score,Lincoln,4.05,32,131,4.05
RottenTomatoes Audience Score,Midnight Special,3.35,32,132,3.35
RottenTomatoes Audience Score,Movie 43,2.15,32,133,2.15
RottenTomatoes Audience Score,Muppets Most Wanted,2.9,32,134,2.9
RottenTomatoes Audience Score,Naruto Shippuden : Blood Prison,3.0,32,135,3.0
RottenTomatoes Audience Score,Nightcrawler,4.3,32,136,4.3
RottenTomatoes Audience Score,Resident Evil: Afterlife,2.4,32,137,2.4
RottenTomatoes Audience Score,Scary Movie 5,1.9,32,138,1.9
RottenTomatoes Audience Score,Scott Pilgrim vs. the World,4.2,32,139,4.2
RottenTomatoes Audience Score,Set Up,0.85,32,140,0.85
RottenTomatoes Audience Score,Sex and the City 2,2.15,32,141,2.15
RottenTomatoes Audience Score,Shark Night,1.1,32,142,1.1
RottenTomatoes Audience Score,Legend of the Guardians: The Owls of Ga'Hoole,3.15,32,143,3.15
RottenTomatoes Audience Score,"Love, Rosie",3.15,32,144,3.15
RottenTomatoes Audience Score,Room,4.65,32,145,4.65
RottenTomatoes Audience Score,Say When,2.5,32,146,2.5
RottenTomatoes Audience Score,Searching for Sugar Man,4.6,32,147,4.6
RottenTomatoes Audience Score,Season of the Witch,1.5,32,148,1.5
RottenTomatoes Audience Score,Senna,4.75,32,149,4.75
RottenTomatoes Audience Score,Paddleton,4.4,32,150,4.4
RottenTomatoes Audience Score,Behind the Curve,3.3,32,151,3.3
RottenTomatoes Audience Score,High Flying Bird,2.5,32,152,2.5
RottenTomatoes Audience Score,Velvet Buzzsaw,1.8,32,153,1.8
RottenTomatoes Audience Score,The Black Prince,4.5,32,154,4.5
